rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest,height_detrended
12410.0,29.831,12410.340821607017,POINT (717794.7705172036 5421745.505833784),2024-01-10 20:59:13.000,-41.326420721829415,-72.39762884848909,29.729773,1.040957,16286783.0,3.0,6.422559e-05,0.0,0.0,29.831,12410.340821607017,11655,8.331873543093229,21.59978288290248
12400.0,29.8377,12399.691060030293,POINT (717803.6369521227 5421739.609704806),2024-01-10 20:59:18.000,-41.32662441253224,-72.39763366617905,29.733728,0.7782464,14331255.0,3.0,6.344861e-05,0.0,0.0,29.8377,12399.691060030293,11645,27.7458145405354,21.610714520982995
12375.0,29.8113,12375.065674565258,POINT (717823.8059938939 5421725.517963176),2024-01-10 20:59:29.000,-41.326806664210366,-72.39752131241767,29.873577,0.6412231,12285237.0,4.0,6.333331e-05,0.0,0.0,29.8113,12375.065674565258,11625,39.756834603871496,21.766695563070986
12364.0,29.7989,12364.435432607486,POINT (717831.7828626938 5421718.493049275),2024-01-10 20:59:32.000,-41.32651464471483,-72.39703367549572,29.699808,0.2100078,5572613.0,3.0,5.7977144e-05,0.0,0.0,29.7989,12364.435432607486,11617,11.27357752090316,21.59989041388712
12326.0,29.8156,12325.692677142604,POINT (717860.4177073926 5421692.399297038),2024-01-10 20:59:47.000,-41.32688460082352,-72.3968387834899,29.9444,0.71492636,26582170.0,4.0,5.547134e-05,0.0,0.0,29.8156,12325.692677142604,11589,9.298608016631078,21.869862717584358
12322.0,29.8134,12321.520220917304,POINT (717863.5434035867 5421689.635534675),2024-01-10 20:59:48.000,-41.32661539409128,-72.39647584777538,29.624098,0.07898416,3102562.5,3.0,5.2417246e-05,0.0,0.0,29.8134,12321.520220917304,11586,33.127933493123955,21.5522940855364
12313.0,29.7882,12313.15850128032,POINT (717869.9102097511 5421684.21659689),2024-01-10 20:59:51.000,-41.32709208902269,-72.39686435940342,29.919579,2.8885627,103767730.0,3.0,5.3972395e-05,1.0,0.0,29.7882,12313.15850128032,11580,28.55059432800807,21.853252831795572
12299.0,29.8268,12299.45178490321,POINT (717880.6405057552 5421675.688327965),2024-01-10 20:59:56.000,-41.32729276168033,-72.39685276108122,29.939234,0.5708016,25203658.0,3.0,5.2935266e-05,1.0,0.0,29.8268,12299.45178490321,11570,45.819029837063226,21.88188707501585
12298.0,29.812,12298.060722596052,POINT (717881.7518811866 5421674.851728304),2024-01-10 20:59:57.000,-41.32679371656182,-72.3963420288552,29.790216,0.7363012,31302276.0,3.0,5.007808e-05,0.0,0.0,29.812,12298.060722596052,11569,24.16003666782021,21.733780357225747
12283.0,29.7831,12282.970926067366,POINT (717893.7939017902 5421665.758957596),2024-01-10 21:00:02.000,-41.32699142864183,-72.39631417007797,29.829123,1.6204624,63909670.0,3.0,4.871544e-05,1.0,0.0,29.7831,12282.970926067366,11558,7.613789721663415,21.78257265356133
12270.0,29.7961,12270.394569427444,POINT (717903.6747123165 5421657.979435857),2024-01-10 21:00:06.000,-41.32719655589907,-72.39632691863278,29.819305,0.48583853,21975290.0,4.0,4.7424586e-05,0.0,0.0,29.7961,12270.394569427444,11549,11.388135843262988,21.780993400317882
12261.0,29.7954,12260.684123864325,POINT (717911.1779362439 5421651.816019667),2024-01-10 21:00:10.000,-41.32741159445062,-72.39639380862104,29.74462,1.6018816,69547300.0,4.0,4.3985787e-05,0.0,0.0,29.7954,12260.684123864325,11542,33.71068598769908,21.712669694306143
12257.0,29.7846,12256.548065639983,POINT (717914.3468068158 5421649.15836261),2024-01-10 21:00:11.000,-41.32689537207423,-72.39578915947158,29.711142,0.35829258,10889570.0,3.0,4.412199e-05,0.0,0.0,29.7846,12256.548065639983,11539,42.67298207103588,21.6819012179986
12229.0,29.7888,12229.218794807592,POINT (717935.2364518848 5421631.539076439),2024-01-10 21:00:21.000,-41.327306299836266,-72.39581830318912,29.68642,0.6745179,30044134.0,3.0,3.9602113e-05,1.0,0.0,29.7888,12229.218794807592,11519,5.412681120968592,21.675082570127977
12217.0,29.7549,12216.973807616809,POINT (717944.5482615707 5421623.590129458),2024-01-10 21:00:26.000,-41.32751667794748,-72.39585973682188,29.641792,1.6658542,100581976.0,4.0,3.7877355e-05,0.0,0.0,29.7549,12216.973807616809,11510,15.023043221034516,21.638476237403363
12205.0,29.7375,12204.807864316366,POINT (717953.3800345786 5421615.224029999),2024-01-10 21:00:30.000,-41.32721249146073,-72.39530559258287,29.55539,0.17574461,7578012.5,3.0,3.778041e-05,0.0,0.0,29.7375,12204.807864316366,11501,41.0781663488433,21.560044123180035
12202.0,29.7359,12202.12086825376,POINT (717955.3104173662 5421613.354921753),2024-01-10 21:00:32.000,-41.32772155404543,-72.39587111804826,29.633366,2.3130918,170111710.0,4.0,3.596916e-05,1.0,0.0,29.7359,12202.12086825376,11499,32.61508676907656,21.639780369070756
12185.0,29.7599,12184.598900007368,POINT (717967.7184891725 5421600.9846975105),2024-01-10 21:00:38.000,-41.32791702733175,-72.39583108609895,29.686796,0.65812975,49706050.0,3.0,3.801871e-05,1.0,0.0,29.7599,12184.598900007368,11486,46.149135021865696,21.704688976364704
12177.0,29.7388,12176.75559840092,POINT (717973.3793444553 5421595.5569205),2024-01-10 21:00:41.000,-41.32737098439546,-72.39506344854527,29.103601,0.089508384,3741517.8,3.0,3.3377786e-05,0.0,0.0,29.7388,12176.75559840092,11480,41.9769261390454,21.12663210798111
12173.0,29.7568,12172.914400779608,POINT (717976.1773327768 5421592.925191888),2024-01-10 21:00:42.000,-41.32761081663813,-72.39526587931567,29.61322,0.58598125,44376584.0,4.0,3.454699e-05,1.0,0.0,29.7568,12172.914400779608,11477,10.78080270791064,21.638767469066426
12147.0,29.7411,12147.19878720778,POINT (717994.6823871254 5421575.070502092),2024-01-10 21:00:52.000,-41.32751453061939,-72.39473964083464,29.500648,0.08541596,4773347.0,3.0,3.206768e-05,0.0,0.0,29.7411,12147.19878720778,11457,48.32764753039103,21.54304171746519
12138.0,29.7373,12138.217707299056,POINT (718000.9003094782 5421568.590594684),2024-01-10 21:00:56.000,-41.32800215643505,-72.39518789465109,29.717354,1.6109221,106222120.0,4.0,3.7348447e-05,0.0,0.0,29.7373,12138.217707299056,11450,16.673886130044124,21.765631205432875
12112.0,29.7468,12111.938585667122,POINT (718018.883376207 5421549.429367594),2024-01-10 21:01:06.000,-41.32789403788116,-72.39459698785731,29.682981,0.8311634,55089692.0,3.0,3.485681e-05,1.0,0.0,29.7468,12111.938585667122,11429,26.850269031095408,21.748473606865012
12096.0,29.7438,12095.535335255476,POINT (718030.0076459633 5421537.375113976),2024-01-10 21:01:13.000,-41.32809548713741,-72.39458956730402,29.69664,0.760391,45963156.0,4.0,3.6546353e-05,1.0,0.0,29.7438,12095.535335255476,11416,11.6310183796594,21.77287834428286
12083.0,29.7185,12082.970704036128,POINT (718038.329577563 5421527.962298187),2024-01-10 21:01:18.000,-41.3283166939277,-72.39469023104391,29.579327,0.82258606,58145556.0,4.0,4.0619518e-05,1.0,0.0,29.7185,12082.970704036128,11406,11.353827335529964,21.66379640973921
12079.0,29.713,12079.25257180164,POINT (718040.7341846516 5421525.126582836),2024-01-10 21:01:19.000,-41.32802220913042,-72.39418908523726,29.433445,0.121747226,7569345.5,3.0,3.284583e-05,0.0,0.0,29.713,12079.25257180164,11403,41.72549734900931,21.520350150929154
12046.0,29.6975,12046.43172870186,POINT (718060.6375533207 5421499.039017678),2024-01-10 21:01:33.000,-41.32871926504497,-72.394673821781,29.60867,1.0500976,68160970.0,4.0,4.487531e-05,0.0,0.0,29.6975,12046.43172870186,11375,38.66450383741592,21.717076021362256
12043.0,29.6895,12043.04639964862,POINT (718062.5641441626 5421496.255938128),2024-01-10 21:01:35.000,-41.32840336431762,-72.39405561520965,29.60456,1.9129444,163668480.0,4.0,3.920624e-05,0.0,0.0,29.6895,12043.04639964862,11372,23.83646910264988,21.715183743835926
12030.0,29.67,12030.235469267329,POINT (718068.7512777848 5421485.055055657),2024-01-10 21:01:41.000,-41.32864204997271,-72.39425182734487,30.869663,0.0727154,3902899.8,6.0,4.8298167e-05,1.0,0.0,29.67,12030.235469267329,11360,3.966683499281172,22.988679159393875
12027.0,29.6901,12027.135374375624,POINT (718070.1099930471 5421482.268666807),2024-01-10 21:01:42.000,-41.32860923587671,-72.39407248676952,29.58844,0.5017397,35812970.0,4.0,4.0892795e-05,0.0,0.0,29.6901,12027.135374375624,11357,11.046743347512814,21.709487025523494
12020.0,29.7038,12019.816548963749,POINT (718073.4339621257 5421475.74847972),2024-01-10 21:01:46.000,-41.32891398291915,-72.39462969530729,29.666834,0.7576982,35305450.0,3.0,4.781208e-05,0.0,0.0,29.7038,12019.816548963749,11350,46.14783580559067,21.79267557380566
12007.0,29.7167,12006.74743993746,POINT (718079.4070679941 5421464.124620211),2024-01-10 21:01:52.000,-41.32880589412404,-72.39403896484725,29.633614,1.1089116,50730028.0,4.0,4.3829674e-05,1.0,0.0,29.7167,12006.74743993746,11338,3.006589197039118,21.768017121691436
11997.0,29.6964,11997.119550427487,POINT (718083.5726918421 5421455.445414454),2024-01-10 21:01:56.000,-41.32872262854424,-72.39358391114507,29.438093,0.31593445,13434639.0,3.0,4.431638e-05,0.0,0.0,29.6964,11997.119550427487,11329,41.05871216176604,21.578803333369965
11986.0,29.6787,11986.45118977896,POINT (718087.8075578881 5421445.656209635),2024-01-10 21:02:02.000,-41.329018821019496,-72.39409437718092,29.57078,1.9829935,98161460.0,4.0,4.6184028e-05,0.0,0.0,29.6787,11986.45118977896,11319,11.642398378384854,21.71847915566622
11984.0,29.6748,11984.29254494826,POINT (718088.6252203439 5421443.65843949),2024-01-10 21:02:03.000,-41.32899067574219,-72.39394056418053,30.507198,0.19677894,9248810.0,6.0,4.94912e-05,1.0,0.0,29.6748,11984.29254494826,11317,1.3982825696728824,22.656311279693284
11977.0,29.6975,11976.872061403212,POINT (718091.5968499826 5421436.859273732),2024-01-10 21:02:06.000,-41.3289205522438,-72.39355732854102,29.474703,0.751048,34589840.0,3.0,4.6861795e-05,1.0,0.0,29.6975,11976.872061403212,11310,33.742234641486434,21.62867742402063
11966.0,29.6814,11966.150582224987,POINT (718095.5358829384 5421426.89003205),2024-01-10 21:02:11.000,-41.32922231407851,-72.39409820344929,29.570663,1.2267485,76847420.0,4.0,4.8542894e-05,0.0,0.0,29.6814,11966.150582224987,11300,21.163421994488896,21.731661044162298
11965.0,29.6582,11965.08467324884,POINT (718095.921128673 5421425.896177096),2024-01-10 21:02:12.000,-41.32921271318151,-72.39404573793621,30.383892,0.057230063,3137998.2,6.0,5.1921077e-05,1.0,0.0,29.6582,11965.08467324884,11299,16.698455649787533,22.545588319057916
11959.0,29.6443,11958.73350452776,POINT (718098.0653374838 5421419.918935393),2024-01-10 21:02:15.000,-41.32911256650469,-72.3934984217916,29.550726,1.1978257,72461650.0,4.0,4.9077138e-05,1.0,0.0,29.6443,11958.73350452776,11293,30.0330301134166,21.71658295732536
11920.0,29.6289,11920.24222490434,POINT (718107.5592981767 5421382.623201573),2024-01-10 21:02:33.000,-41.329629952832605,-72.3941094390259,30.315758,0.08642445,3202895.2,6.0,6.2876206e-05,1.0,0.0,29.6289,11920.24222490434,11256,35.081912369339086,22.50683051968832
11919.0,29.6295,11919.184726236132,POINT (718107.8216912312 5421381.598773285),2024-01-10 21:02:34.000,-41.32961475905381,-72.39402639818991,29.666927,0.9055321,47096456.0,3.0,5.9288137e-05,1.0,0.0,29.6295,11919.184726236132,11255,27.936600188008946,21.85869228500758
11917.0,29.6205,11917.094933222836,POINT (718108.3231158406 5421379.570066862),2024-01-10 21:02:35.000,-41.32947981237244,-72.39328890085801,29.065084,0.36725697,18409296.0,6.0,6.583952e-05,1.0,0.0,29.6205,11917.094933222836,11253,35.57186409192726,21.258218304343075
11894.0,29.6176,11894.21429985158,POINT (718113.5217064121 5421357.311672327),2024-01-10 21:02:45.000,-41.329814402713104,-72.39400920450316,29.692371,0.26931697,10564121.0,3.0,6.697383e-05,1.0,0.0,29.6176,11894.21429985158,11231,32.4040624744971,21.90049436273037
11875.0,29.6121,11875.319442604665,POINT (718115.9799926532 5421338.5782457795),2024-01-10 21:02:55.000,-41.32993042535988,-72.39353499128714,29.523321,1.813716,63888544.0,4.0,7.6043754e-05,1.0,0.0,29.6121,11875.319442604665,11212,4.744392311441969,21.743822346936405
11871.0,29.5858,11871.429232099888,POINT (718116.462425682 5421334.718298571),2024-01-10 21:02:57.000,-41.33003717445702,-72.39411839076342,29.564693,0.30621043,9170441.0,3.0,7.372594e-05,1.0,0.0,29.5858,11871.429232099888,11208,45.36102145067886,21.787742816266285
11856.0,29.5913,11856.149467610085,POINT (718118.5368918763 5421319.5806942275),2024-01-10 21:03:05.000,-41.330042906573794,-72.39304144741686,29.379433,0.50757134,15631004.0,3.0,9.026655e-05,1.0,0.0,29.5913,11856.149467610085,11193,43.46412300969428,21.612492560243453
11852.0,29.5987,11852.267149382147,POINT (718119.0258670666 5421315.729502083),2024-01-10 21:03:07.000,-41.330142054429565,-72.39358329128896,29.468962,1.7915399,55783684.0,4.0,8.3664214e-05,1.0,0.0,29.5987,11852.267149382147,11189,3.068638318817479,21.704564859358143
11847.0,29.5736,11847.395972611524,POINT (718119.5261524403 5421310.884581369),2024-01-10 21:03:10.000,-41.33023809531706,-72.39410817093182,29.581766,0.45105502,13439358.0,3.0,8.099214e-05,1.0,0.0,29.5736,11847.395972611524,11184,48.042600373816704,21.820559957779455
11838.0,29.5989,11837.744245874175,POINT (718120.2121655853 5421301.257909615),2024-01-10 21:03:15.000,-41.33023853077632,-72.39300231119432,29.431288,0.52054447,13381692.0,3.0,9.6369215e-05,1.0,0.0,29.5989,11837.744245874175,11175,44.10415452302786,21.676404785179244
11831.0,29.615,11830.996898505704,POINT (718120.4795147873 5421294.516254091),2024-01-10 21:03:18.000,-41.33033233253974,-72.39351493863285,29.556442,1.1190128,31438702.0,4.0,8.921493e-05,1.0,0.0,29.615,11830.996898505704,11168,0.6676322282014892,21.805978959307485
11821.0,29.6066,11820.677508564064,POINT (718120.5449110449 5421284.199470344),2024-01-10 21:03:24.000,-41.33042851993277,-72.39300025984107,29.437643,0.5454954,12418955.0,3.0,0.000104534185,1.0,0.0,29.6066,11820.677508564064,11158,43.30766337062583,21.693940171572883
11818.0,29.6088,11817.893545299195,POINT (718120.4180261567 5421281.418524935),2024-01-10 21:03:25.000,-41.33043229908513,-72.39406127207212,29.643244,1.091648,33479070.0,3.0,8.614522e-05,1.0,0.0,29.6088,11817.893545299195,11155,45.5228139489838,21.90136494048907
11809.0,29.6032,11808.9158156718,POINT (718119.593674964 5421272.480893719),2024-01-10 21:03:30.000,-41.33052706001705,-72.39353878290353,29.531605,2.2594895,56218970.0,4.0,9.665541e-05,1.0,0.0,29.6032,11808.9158156718,11146,1.193381032892144,21.79560723369398
11802.0,29.5892,11801.855148515737,POINT (718118.6246307698 5421265.487158728),2024-01-10 21:03:34.000,-41.33063953867183,-72.39297739055007,29.469942,0.40375143,9472322.0,3.0,0.000114287504,1.0,0.0,29.5892,11801.855148515737,11139,46.88318634102967,21.73856966300523
11790.0,29.6076,11790.091364027225,POINT (718116.5251377536 5421253.917011743),2024-01-10 21:03:41.000,-41.330621555263846,-72.39405521552061,29.655,0.69734263,21139678.0,3.0,9.2422444e-05,1.0,0.0,29.6076,11790.091364027225,11127,42.72421908751248,21.93133409532696
11787.0,29.5934,11786.810486654129,POINT (718115.8131714507 5421250.714379209),2024-01-10 21:03:43.000,-41.33073333912971,-72.39349001009771,29.595585,1.2551988,34973516.0,4.0,0.000105483734,1.0,0.0,29.5934,11786.810486654129,11124,6.092868783628735,21.874068391708263
11765.0,29.5725,11765.355250355264,POINT (718109.4539375582 5421230.235790093),2024-01-10 21:03:56.000,-41.33093899670168,-72.39350568515846,29.581041,0.42764983,16957238.0,4.0,0.00011332186,0.0,0.0,29.5725,11765.355250355264,11102,10.9063114328624,21.873579675247782
11764.0,29.57735,11764.02620409674,POINT (718108.9998822565 5421228.986713104),2024-01-10 21:03:56.000,-41.33082887070377,-72.39401210483902,29.712214,0.41129,14408842.0,3.0,0.00010008046,0.0,0.0,29.57735,11764.02620409674,11101,33.19753191867858,22.005623330864925
11742.0,29.5619,11742.099936654457,POINT (718102.5193289227 5421208.047331569),2024-01-10 21:04:09.000,-41.33103917999868,-72.39405320423066,29.667313,1.3252803,60672100.0,3.0,0.000108045,1.0,0.0,29.5619,11742.099936654457,11079,30.24338489719342,21.975086185989696
11741.0,29.56695,11740.92308826218,POINT (718102.1667994969 5421206.924546465),2024-01-10 21:04:10.000,-41.33115091995128,-72.39355559030099,29.525032,2.15269,101282290.0,4.0,0.000119080905,0.0,0.0,29.56695,11740.92308826218,11078,13.232999075044992,21.833576137080893
11720.0,29.584,11720.021669179368,POINT (718095.0638464686 5421187.269839016),2024-01-10 21:04:23.000,-41.33135428363623,-72.39355875588001,29.52579,1.3377284,60669584.0,4.0,0.00012838795,1.0,0.0,29.584,11720.021669179368,11057,19.981654589639504,21.848026616040112
11718.0,29.5945,11717.927223178993,POINT (718094.3673827284 5421185.294583238),2024-01-10 21:04:24.000,-41.331246228433386,-72.39407647410621,30.393587,0.15998116,6037470.0,6.0,0.0001155031,1.0,0.0,29.5945,11717.927223178993,11055,24.97025751661683,22.717195683538385
11714.0,29.5755,11714.188992694446,POINT (718093.1130037128 5421181.773163552),2024-01-10 21:04:27.000,-41.33126116968371,-72.39415812795198,29.545437,1.2944672,63180916.0,4.0,0.00011388506,1.0,0.0,29.5755,11714.188992694446,11051,30.96698096497332,21.871494591052826
11698.0,29.5673,11697.674276400488,POINT (718087.0439579964 5421166.416389159),2024-01-10 21:04:36.000,-41.33156527951486,-72.39360361746594,29.476088,0.35211453,11891730.0,4.0,0.00013698477,1.0,0.0,29.5673,11697.674276400488,11035,24.1753784164578,21.81296434955322
11692.0,29.5548,11692.287038447332,POINT (718084.910251129 5421161.469751313),2024-01-10 21:04:39.000,-41.33146368534653,-72.39415666052889,29.552153,0.74217397,32569884.0,4.0,0.0001224619,1.0,0.0,29.5548,11692.287038447332,11029,23.046241757115403,21.892558518650766
11678.0,29.524050000000003,11677.949053432809,POINT (718079.4992882791 5421148.192333011),2024-01-10 21:04:47.000,-41.331764700704674,-72.3935851739443,29.503134,0.39987138,10839207.0,4.0,0.00013902222,0.0,0.0,29.524050000000003,11677.949053432809,11015,33.47116741892813,21.85293230472673
11668.0,29.5238,11668.280852750157,POINT (718075.7531681922 5421139.2804768),2024-01-10 21:04:53.000,-41.33167647855643,-72.3942113475531,29.491201,1.9797486,54017876.0,4.0,0.00013111204,0.0,0.0,29.5238,11668.280852750157,11005,18.973559005969378,21.847332924176023
11658.0,29.5245,11658.148134972658,POINT (718071.3848334296 5421130.139129154),2024-01-10 21:04:59.000,-41.33197685782418,-72.3936362615384,29.446077,0.08259582,4350696.5,4.0,0.00014810014,0.0,0.0,29.5245,11658.148134972658,10995,38.611749883018256,21.808846847870022
11646.0,29.497,11646.159621490217,POINT (718065.7168165665 5421119.575471366),2024-01-10 21:05:04.000,-41.33188181828518,-72.39422525102003,29.479515,1.3621379,37359940.0,4.0,0.00013375143,0.0,0.0,29.497,11646.159621490217,10983,10.24846069861364,21.85013849971827
11638.0,29.4731,11637.901039644876,POINT (718061.7394066714 5421112.338453802),2024-01-10 21:05:08.000,-41.33218454460848,-72.39366299518707,29.41858,0.3831108,20903806.0,4.0,0.00015127251,0.0,0.0,29.4731,11637.901039644876,10975,47.00403937123715,21.79461368061088
11627.0,29.4658,11627.229555023736,POINT (718056.35035484 5421103.128069603),2024-01-10 21:05:13.000,-41.332080648940064,-72.39420350779619,29.510838,1.1996078,64516052.0,4.0,0.00014334891,0.0,0.0,29.4658,11627.229555023736,10965,1.82486077340746,21.893862549415513
11611.0,29.4377,11610.77411607283,POINT (718047.3676175509 5421089.343679347),2024-01-10 21:05:21.000,-41.33198122071953,-72.39476852849259,29.575819,0.46524212,15235910.0,3.0,0.00013956186,0.0,0.0,29.4377,11610.77411607283,10950,44.37907289283688,21.969623475443846
11606.0,29.4481,11606.12693736778,POINT (718044.6861597309 5421085.548266848),2024-01-10 21:05:23.000,-41.3322877446559,-72.39422701263766,29.487694,3.4888718,218096700.0,4.0,0.00014762217,0.0,0.0,29.4481,11606.12693736778,10946,12.239211145670566,21.88454283316839
11589.0,29.4039,11589.43303785823,POINT (718034.6768801137 5421072.189540257),2024-01-10 21:05:30.000,-41.33248945518636,-72.3942210604834,29.500048,1.1426277,69064936.0,4.0,0.00013917382,0.0,0.0,29.4039,11589.43303785823,10932,25.51809127273881,21.90783297424456
11567.0,29.3929,11566.92501437454,POINT (718020.345777656 5421054.840499449),2024-01-10 21:05:39.000,-41.33239625649449,-72.39482007901006,29.52497,1.1849538,72993410.0,4.0,0.00015451005,0.0,0.0,29.3929,11566.92501437454,10914,20.45783494844709,21.947499936619742
11558.0,29.3858,11557.967824615587,POINT (718014.4867037088 5421048.065636639),2024-01-10 21:05:43.000,-41.33273301494745,-72.39444383271712,29.237589,0.97722375,32534182.0,3.0,0.00013942091,0.0,0.0,29.3858,11557.967824615587,10907,27.58651744043845,21.665986774196814
11550.0,29.3688,11550.33290390651,POINT (718009.3187814099 5421042.447371787),2024-01-10 21:05:45.000,-41.33259713056127,-72.3948095559337,29.543108,0.23512073,13894766.0,4.0,0.00014534272,0.0,0.0,29.3688,11550.33290390651,10901,5.458365510641038,21.976507395892934
11540.0,29.3655,11540.223276120452,POINT (718002.222365777 5421035.247254636),2024-01-10 21:05:49.000,-41.33294312575289,-72.3944838556219,29.19495,0.25479653,6164976.5,3.0,0.0001449695,0.0,0.0,29.3655,11540.223276120452,10893,40.69021764100992,21.634972193378488
11534.0,29.3591,11533.94545951145,POINT (717997.788474312 5421030.803127197),2024-01-10 21:05:52.000,-41.332474334406406,-72.39524682306899,29.764023,0.96069473,25756154.0,3.0,0.00016196536,0.0,0.0,29.3591,11533.94545951145,10888,41.53130601459465,22.20815777882008
11524.0,29.354,11523.887298980602,POINT (717990.4346967703 5421023.942274325),2024-01-10 21:05:56.000,-41.3328250515307,-72.39494686130564,29.384384,0.5872252,16581497.0,4.0,0.00014589558,0.0,0.0,29.354,11523.887298980602,10880,3.830499164249791,21.835107860206918
11511.0,29.3509,11511.405367283058,POINT (717981.2073277 5421015.537424415),2024-01-10 21:06:01.000,-41.3326885680906,-72.39530931944091,29.695225,0.75463456,18595936.0,3.0,0.00015166253,0.0,0.0,29.3509,11511.405367283058,10870,28.1889409096476,22.154125749367502
11501.0,29.3401,11501.452636559632,POINT (717973.5273107293 5421009.208983304),2024-01-10 21:06:05.000,-41.33304825814184,-72.39505846276563,29.256718,0.57530004,14829399.0,3.0,0.00015240502,0.0,0.0,29.3401,11501.452636559632,10862,15.734832892396843,21.7221387638927
11485.0,29.3236,11484.51831083984,POINT (717959.9417483452 5420999.101392806),2024-01-10 21:06:12.000,-41.33325716632503,-72.3950918963285,29.222582,0.65136665,16332031.0,3.0,0.00015418258,0.0,0.0,29.3236,11484.51831083984,10848,32.19097524698309,21.69909640771124
11477.0,29.3273,11477.198669216748,POINT (717954.1461881414 5420994.630855968),2024-01-10 21:06:15.000,-41.33293744375559,-72.39556116210844,29.401054,2.6790879,45273880.0,3.0,0.00015264848,0.0,0.0,29.3273,11477.198669216748,10842,20.207924969152657,21.882363490691787
11464.0,29.321,11463.690716006093,POINT (717943.7056323139 5420986.060215164),2024-01-10 21:06:20.000,-41.33346899215902,-72.3951413320205,29.169443,0.1979282,6092504.5,3.0,0.00015852854,0.0,0.0,29.321,11463.690716006093,10831,47.40290066739845,21.65960152454859
11456.0,29.3085,11456.270301012082,POINT (717938.0791530375 5420981.222485534),2024-01-10 21:06:24.000,-41.33315921805095,-72.39562583024127,29.28487,0.9339977,18944294.0,4.0,0.0001586026,0.0,0.0,29.3085,11456.270301012082,10825,5.384890830717435,21.77988962396828
11444.0,29.3072,11443.961243985585,POINT (717928.9607512574 5420972.955686317),2024-01-10 21:06:29.000,-41.33334287823854,-72.39561081402246,29.273926,1.9652431,47404320.0,4.0,0.0001584137,0.0,0.0,29.3072,11443.961243985585,10815,10.22551905091573,21.777009263268333
11443.0,29.3013,11442.74075999278,POINT (717928.0755420831 5420972.115456649),2024-01-10 21:06:29.000,-41.333019110883896,-72.39605792588947,29.480677,0.18522151,3035127.0,3.0,0.00016399451,0.0,0.0,29.3013,11442.74075999278,10814,41.69323821939925,21.984559799956507
11427.0,29.3326,11427.239822530124,POINT (717916.5860460252 5420961.713304307),2024-01-10 21:06:35.000,-41.33355083182466,-72.39563902645574,29.246643,1.1405672,37704044.0,4.0,0.00016297401,0.0,0.0,29.3326,11427.239822530124,10801,25.239032344790928,21.760680433917702
11416.0,29.3161,11415.583494535436,POINT (717907.5203849275 5420954.387349125),2024-01-10 21:06:41.000,-41.33324406910672,-72.39617908790046,29.34343,0.24669951,4544422.5,3.0,0.00016773678,0.0,0.0,29.3161,11415.583494535436,10791,30.07449660708644,21.865103471699477
11400.0,29.3009,11400.48766891811,POINT (717896.1157185683 5420944.499070106),2024-01-10 21:06:47.000,-41.33378367136335,-72.3957528661964,29.197802,1.1870424,39134496.0,3.0,0.00016785882,0.0,0.0,29.3009,11400.48766891811,10778,38.22665394711362,21.729364717679296
11399.0,29.3033,11399.336781688233,POINT (717895.2659461425 5420943.722907597),2024-01-10 21:06:47.000,-41.33345216757444,-72.39620826262609,29.314892,0.7415513,14788697.0,3.0,0.00016629239,0.0,0.0,29.3033,11399.336781688233,10777,14.75540966479072,21.847208661663537
11380.0,29.2826,11380.31207976938,POINT (717881.3737985452 5420930.728198446),2024-01-10 21:06:56.000,-41.333663065637545,-72.39625257363582,29.269058,1.0616522,29398012.0,4.0,0.00016860137,0.0,0.0,29.2826,11380.31207976938,10760,0.7505766970214512,21.813837706861435
11364.0,29.2833,11364.231391224428,POINT (717869.940999968 5420919.420413154),2024-01-10 21:07:04.000,-41.33387209740496,-72.39623619106754,27.876112,0.14646885,4296829.0,6.0,0.00016434072,0.0,0.0,29.2833,11364.231391224428,10745,16.25522423829614,20.431426134628232
11359.0,29.2893,11358.802069213816,POINT (717866.1557841526 5420915.528440257),2024-01-10 21:07:06.000,-41.33387809233373,-72.39631928488404,29.197172,1.4852551,45637204.0,4.0,0.00017302702,0.0,0.0,29.2893,11358.802069213816,10740,11.574366048550386,21.756042872909905
11357.0,29.2802,11356.63114407859,POINT (717864.6571956186 5420913.957725999),2024-01-10 21:07:07.000,-41.33356380935616,-72.39681872243114,29.343506,0.41111726,4830834.5,3.0,0.00016677912,0.0,0.0,29.2802,11356.63114407859,10738,42.86313046062618,21.903799041740566
11339.0,29.2678,11338.737023917123,POINT (717852.5151067539 5420900.816258131),2024-01-10 21:07:15.000,-41.33377324106026,-72.3968550043545,29.307753,0.71377945,12840144.0,3.0,0.00017041227,0.0,0.0,29.2678,11338.737023917123,10721,29.888424461747,21.879768445029733
11317.0,29.2559,11316.704797420358,POINT (717839.6170820643 5420882.9784230655),2024-01-10 21:07:27.000,-41.33399757102145,-72.39697250049852,29.1771,0.719911,17163130.0,3.0,0.00017161354,0.0,0.0,29.2559,11316.704797420358,10699,23.945695593033697,21.76354871372486
11308.0,29.2254,11307.806594453525,POINT (717835.0711067604 5420875.3299048105),2024-01-10 21:07:32.000,-41.33431360022647,-72.39643261151201,29.156649,1.275999,32834036.0,4.0,0.00016164989,0.0,0.0,29.2254,11307.806594453525,10690,32.63637287945038,21.74892690916922
