rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest,height_detrended
1014.0,65.9902,1014.4701075720368,POINT (711374.2748031818 5433561.385505913),2023-12-30 09:29:20.000,-41.221725416239394,-72.47807693821801,66.10759,0.8715336,4885568.5,3.0,0.0056953696,8388608.0,0.0,65.9902,1014.4701075720368,669,20.068862966642147,56.2054980165986
721.0,62.1416,720.9221619751085,POINT (711442.684636784 5433278.7542379415),2023-12-30 09:30:48.000,-41.22418916971926,-72.47713536535485,62.009884,0.28125888,1296264.2,3.0,0.0073333858,8388608.0,0.0,62.1416,720.9221619751085,494,23.81841829331557,54.9730698962949
695.0,62.0852,694.8073812357578,POINT (711455.2609438126 5433256.452424884),2023-12-30 09:30:59.000,-41.22439466434083,-72.47715053408263,62.0275,1.1134064,4197092.0,6.0,0.007214468,8392704.0,0.0,62.0852,694.8073812357578,473,10.678501753466254,55.245588390786644
680.0,62.0261,679.6031134851061,POINT (711464.2461157357 5433244.197788956),2023-12-30 09:31:05.000,-41.22460525724125,-72.4771936442213,62.02259,0.19116111,991242.9,6.0,0.0070909127,8392704.0,0.0,62.0261,679.6031134851061,462,6.580360480160466,55.38908498915112
670.0,61.978,670.4033477588536,POINT (711469.2952847192 5433236.508168243),2023-12-30 09:31:08.000,-41.224554837154514,-72.47691712683417,61.49605,0.7970927,2935208.5,3.0,0.0068653976,8388608.0,0.0,61.978,670.4033477588536,456,15.66209686627812,54.952342535443655
619.0,61.4921,619.4118523501804,POINT (711501.5830646066 5433197.27919959),2023-12-30 09:31:23.000,-41.224901488191406,-72.4765946991107,61.816875,0.30788052,1627969.2,3.0,0.00644416,8388608.0,0.0,61.4921,619.4118523501804,425,10.84322708879806,55.77088794547755
590.0,61.2001,589.8481000678837,POINT (711524.3253818112 5433178.443155249),2023-12-30 09:31:32.000,-41.22480794177062,-72.47608169729682,60.734524,1.2660333,7787296.0,3.0,0.005864908,8388608.0,0.0,61.2001,589.8481000678837,408,45.55417146387613,54.977104338729205
588.0,61.1221,588.1509193886295,POINT (711525.5823980826 5433177.302834087),2023-12-30 09:31:32.000,-41.22504278058002,-72.47625783066155,60.620735,0.8938657,4687989.5,3.0,0.0058288677,8388608.0,0.0,61.1221,588.1509193886295,407,15.934232657844982,54.879881267161196
540.0,60.723,539.5991917204424,POINT (711561.69683281 5433144.922650044),2023-12-30 09:31:45.000,-41.22513771361444,-72.47566678392383,60.382885,0.91079897,3507352.8,3.0,0.0055289837,8388608.0,0.0,60.723,539.5991917204424,380,40.08095079801595,55.11593746679685
505.0,60.3195,504.6584442150569,POINT (711589.4246575725 5433123.675273505),2023-12-30 09:31:54.000,-41.22575845371685,-72.47573584977351,60.415337,0.28689858,1555689.4,6.0,0.004897727,8392704.0,0.0,60.3195,504.6584442150569,362,19.240563312933705,55.48944091147194
481.0,60.2309,481.4222476083108,POINT (711608.1298390308 5433109.910728967),2023-12-30 09:32:00.000,-41.22592375715224,-72.47553072272103,59.862938,0.37532216,1762302.5,6.0,0.004451207,8388608.0,0.0,60.2309,481.4222476083108,350,24.555708138525613,55.16384697396419
473.0,60.1791,472.6343596644758,POINT (711615.7424294759 5433105.52399092),2023-12-30 09:32:03.000,-41.225429972254815,-72.47504619993583,60.20124,0.11968536,919772.25,3.0,0.0049219406,8388608.0,0.0,60.1791,472.6343596644758,345,43.08261753400423,55.58792624242204
471.0,60.1788,470.8485461907501,POINT (711617.3037998604 5433104.65724281),2023-12-30 09:32:03.000,-41.225652580697854,-72.4751552625321,60.1409,0.23978588,1388445.2,6.0,0.004622514,8388608.0,0.0,60.1788,470.8485461907501,344,16.963380944991357,55.54501730239123
443.0,59.7453,442.9695134013639,POINT (711642.0897390468 5433091.953675287),2023-12-30 09:32:11.000,-41.22603557351483,-72.47503219727213,59.551052,0.9536254,3101380.5,6.0,0.0039593303,8388608.0,0.0,59.7453,442.9695134013639,329,17.168179131261468,55.22729239899924
439.0,59.8415,438.8172288646903,POINT (711645.947192248 5433090.426613696),2023-12-30 09:32:12.000,-41.22580619545929,-72.47488595882811,58.891937,0.22086276,1294051.2,3.0,0.0036562132,8388608.0,0.0,59.8415,438.8172288646903,327,11.055968811610542,54.608707231388095
424.0,59.49,423.7240557953637,POINT (711660.4768097582 5433086.381129462),2023-12-30 09:32:16.000,-41.22577093608266,-72.47469270877536,59.801174,0.09836668,720075.6,6.0,0.004173128,8388608.0,0.0,59.49,423.7240557953637,320,18.754306909751246,55.66526645107534
411.0,59.3,411.2856048046429,POINT (711672.4353908697 5433082.973674266),2023-12-30 09:32:18.000,-41.22595831836102,-72.47460855349698,59.14996,0.2562088,1369522.9,6.0,0.0034669477,8388608.0,0.0,59.3,411.2856048046429,315,1.1735745122312595,55.13546232300929
401.0,58.9909,400.7100289738793,POINT (711682.6188699977 5433080.151183656),2023-12-30 09:32:20.000,-41.22571212154048,-72.47437000221953,58.56777,0.7220495,4220994.0,3.0,0.0033354645,8388608.0,0.0,58.9909,400.7100289738793,311,31.669929831128314,54.656498947305096
299.0,57.2675,298.613697467652,POINT (711780.9883329232 5433054.791643615),2023-12-30 09:32:40.000,-41.225907908990926,-72.4731775469121,57.285183,0.060616586,1318119.1,3.0,0.0017516827,8388608.0,0.0,57.2675,298.613697467652,270,32.648605857667285,54.37045906899613
269.0,57.4038,268.54729102128783,POINT (711809.2343845245 5433044.598837294),2023-12-30 09:32:48.000,-41.22604482723446,-72.47281680914341,56.866558,0.12852246,2651430.8,3.0,0.0014216186,8388608.0,0.0,57.4038,268.54729102128783,254,27.783063844443305,54.2453077948556
254.0,57.3741,254.0929803358492,POINT (711822.142569901 5433038.101474063),2023-12-30 09:32:53.000,-41.22623343073482,-72.47273943751838,56.959644,0.13611321,2537652.5,3.0,0.0013743237,8388608.0,0.0,57.3741,254.0929803358492,245,11.549677190873432,54.47948017374007
187.0,57.4684,187.3868034624077,POINT (711880.4175970086 5433006.2617769),2023-12-30 09:33:29.000,-41.22627520093839,-72.4718571092759,56.983307,0.2346192,4128583.0,3.0,0.0011459608,8388608.0,0.0,57.4684,187.3868034624077,180,40.99216681720173,55.15425225456132
165.0,57.4295,165.17438548851706,POINT (711899.0787288037 5432994.246341196),2023-12-30 09:33:41.000,-41.22641644090824,-72.47160206180757,57.298607,0.04094791,897777.44,3.0,0.0011607377,8388608.0,0.0,57.4295,165.17438548851706,158,38.64365556419939,55.686364365938
102.0,57.3268,102.0505268082006,POINT (711951.4418951406 5432959.134189688),2023-12-30 09:34:15.000,-41.22671626293414,-72.47094112172732,57.09655,0.19064511,3068387.5,3.0,0.0010478136,8388608.0,0.0,57.3268,102.0505268082006,96,40.06959118571571,56.100449971160444
92.0,57.3344,91.87023212009342,POINT (711959.8895172494 5432953.519863437),2023-12-30 09:34:22.000,-41.22693168241705,-72.47101080576158,57.06444,0.32247555,3878328.2,3.0,0.0011498253,8388608.0,0.0,57.3344,91.87023212009342,86,16.555300940913295,56.16770831495623
51.0,57.08035,50.9900831182366,POINT (711990.835819504 5432930.059956396),2023-12-30 09:35:03.500,-41.227293899817695,-72.47077382420582,56.572403,0.11675256,1838232.9,6.0,0.0015618731,8388608.0,0.0,57.08035,50.9900831182366,45,4.70894321169775,56.074696375123224
33.0,56.9765,33.001734758160424,POINT (712006.9521748605 5432922.11515728),2023-12-30 09:35:12.000,-41.22701466248245,-72.47035440019806,56.90482,0.3360835,3759459.0,3.0,0.0013265932,8388608.0,0.0,56.9765,33.001734758160424,29,38.140979812755546,56.58269497063937
4.0,56.634,3.706413629304804,POINT (712030.0738328502 5432904.3332690075),2023-12-30 09:35:25.000,-41.227366342811,-72.47005959645821,56.463196,0.11155484,2026117.4,6.0,0.0016284261,8388609.0,0.0,56.634,3.706413629304804,4,21.631728242710327,56.427018247287556
